OID_,fd_id,bid,cbfips,st_damcat,occtype,bldgtype,number_of_story,sqft,foundation,FFE,med_yr_blt,BRV,val_cont,val_vehic,ftprntid,ftprntsrc,source,students,pop2amu65,pop2amo65,pop2pmu65,pop2pmo65,o65disable,u65disable,y_column,x_column,flood_zone,grnd_elv_m,DEM,R10,R50,R100,R500
68801,487463984,76X6MGFF+P3F-4-4-6-3,4.82E+14,RES,RES1-1SNB,W,1,2074,no_basement,0.5,1964,257666.098,128833.049,27000,48201_1343165,Bing,P,0,2,0,1,0,0.24,0.03,29.67430931,-95.4773214,A/AE,16.53061867,54.23431495,54.52576,56.00695,56.82216,58.32143
68803,487463986,76X6MGFC+PR6-5-4-5-3,4.82E+14,RES,RES1-1SNB,W,1,1982,no_basement,0.5,1964,250776.759,125388.379,27000,48201_1343168,Bing,P,0,2,1,1,1,0.24,0.03,29.67429955,-95.47798661,A/AE,16.34363365,53.62084703,54.54503,56.02617,56.83933,58.33637
68804,487463987,76X6MGFC+PPP-3-3-3-3,4.82E+14,RES,RES1-1SNB,W,1,2292,no_basement,0.5,1964,272492.552,136246.276,27000,48201_1343169,Bing,P,0,2,0,1,0,0.24,0.03,29.67433657,-95.47818375,A/AE,16.46387482,54.01533905,54.55494,56.0372,56.84961,58.34573
68805,487463988,76X6MGFC+P8H-3-4-2-3,4.82E+14,RES,RES1-1SNB,W,1,2370,no_basement,0.5,1964,277231.058,138615.529,27000,48201_1343170,Bing,P,0,2,1,1,1,0.24,0.03,29.67431895,-95.4791326,A/AE,16.67377853,54.70399957,54.60687,56.0951,56.90352,58.3948
68806,487463989,76X6MGFF+P5M-3-2-6-3,4.82E+14,RES,RES1-1SNB,W,1,2164,no_basement,0.5,1964,264069.708,132034.854,27000,48201_1343171,Bing,P,0,2,0,1,0,0.24,0.03,29.67432648,-95.47708394,A/AE,16.49899101,54.13054967,54.51645,55.99834,56.81471,58.31518
68809,487463992,76X6MGFC+HXH-4-3-3-3,4.82E+14,RES,RES1-1SNB,W,1,1969,no_basement,0.5,1964,249808.128,124904.064,27000,48201_1343174,Bing,P,0,2,0,1,0,0.24,0.03,29.67394942,-95.47750968,A/AE,16.64882088,54.62211749,54.53407,56.01464,56.82882,58.32702
68810,487463993,76X6MGFC+P6H-3-4-2-3,4.82E+14,RES,RES1-1SNB,W,1,2315,no_basement,0.5,1964,273920.835,136960.417,27000,48201_1343175,Bing,P,0,2,0,1,0,0.24,0.03,29.6743141,-95.47938192,A/AE,16.61441422,54.50923473,54.61732,56.10674,56.91436,58.40467
69695,487464877,76X6MG27+85W-3-3-3-4,4.82E+14,RES,RES1-1SNB,W,1,1712,no_basement,0.5,1964,211458.488,105729.244,27000,48201_1345046,Bing,P,0,2,1,2,1,0.24,0.03,29.65087206,-95.48706171,A/AE,16.9405098,55.57910216,55.6048,57.14568,57.68336,58.89173
69724,487464905,76X6MG26+7WF-4-3-3-3,4.82E+14,RES,RES1-1SNB,W,1,2038,no_basement,0.5,1964,236826.266,118413.133,27000,48201_1345083,Bing,P,0,2,0,1,0,0.24,0.03,29.65069873,-95.48769906,A/AE,16.97157669,55.68102767,55.66712,57.20462,57.74278,58.96434
70140,487465321,76X6JGX6+PHC-3-3-4-3,4.82E+14,RES,RES1-1SNB,W,1,1635,no_basement,0.5,1965,204798.563,102399.281,27000,48201_1345925,Bing,P,0,2,0,0,0,0.24,0.03,29.64930461,-95.48861021,A/AE,17.00403595,55.78752131,55.77524,57.30603,57.84468,59.08773
70336,487465517,76X6MGFC+X83-4-3-3-5,4.82E+14,RES,RES1-1SWB,M,1,2596,basement,2,1964,340181.989,170090.994,27000,48201_1346332,Bing,P,0,3,1,1,1,0.24,0.03,29.67489707,-95.47920346,A/AE,15.95100021,52.33267954,54.61384,56.10286,56.91074,58.40138
70337,487465518,76X6MGFC+V4H-3-4-2-3,4.82E+14,RES,RES1-2SNB,W,2,3430,no_basement,1.5,1964,348733.45,174366.725,27000,48201_1346333,Bing,P,0,3,0,1,0,0.24,0.03,29.67469669,-95.47963985,A/AE,16.22969246,53.24702421,54.63398,56.12531,56.93166,58.42042
70338,487465519,76X6MGFC+V8M-4-5-3-6,4.82E+14,RES,RES1-1SNB,W,1,3132,no_basement,0.5,1964,329049.836,164524.918,27000,48201_1346335,Bing,P,0,4,1,2,1,0.24,0.03,29.67471214,-95.47919066,A/AE,16.31576729,53.52942195,54.60812,56.09648,56.90481,58.39597
70339,487465520,76X6MGGC+387-3-2-3-4,4.82E+14,RES,RES1-1SNB,W,1,2395,no_basement,0.5,1964,278686.642,139343.321,27000,48201_1346336,Bing,P,0,3,0,1,0,0.24,0.03,29.67516986,-95.47921547,A/AE,15.70482635,51.5250225,54.61459,56.10369,56.91152,58.40208
70340,487465521,76X6MGGC+352-4-6-3-4,4.82E+14,RES,RES1-3SNB,S,2,3050,no_basement,0.5,1964,343018.86,171509.43,27000,48201_1346337,Bing,P,0,4,1,2,1,0.24,0.03,29.67513808,-95.47959456,A/AE,16.27989769,53.41173954,54.63523,56.1267,56.93295,58.42159
70342,487465523,76X6MGGC+44X-5-4-5-4,4.82E+14,RES,RES1-1SNB,W,1,2200,no_basement,0.5,1964,266519.88,133259.94,27000,48201_1346338,Bing,P,0,3,0,1,0,0.24,0.03,29.67536279,-95.47964792,A/AE,15.91326332,52.20887083,54.63598,56.12753,56.93372,58.42229
72349,487467475,76X6MGF9+JQM-3-2-2-2,4.82E+14,RES,RES1-1SNB,W,1,2227,no_basement,0.5,1964,268315.781,134157.89,27000,48201_1349122,Bing,P,0,3,1,2,1,0.24,0.03,29.6740784,-95.48057125,A/AE,16.45536423,53.98741717,54.67924,56.17577,56.97863,58.46318
72350,487467476,76X6MGF9+RW4-4-3-3-5,4.82E+14,RES,RES1-1SNB,W,1,2344,no_basement,0.5,1964,275684.721,137842.36,27000,48201_1349124,Bing,P,0,3,0,1,0,0.24,0.03,29.67452374,-95.48018001,A/AE,16.41877174,53.86736309,54.6596,56.15387,56.95824,58.44462
72351,487467477,76X6MGF9+JWX-3-2-4-4,4.82E+14,RES,RES1-1SNB,W,1,2166,no_basement,0.5,1964,264207.497,132103.748,27000,48201_1349125,Bing,P,0,3,1,2,1,0.24,0.03,29.67410071,-95.48014983,A/AE,16.54088974,54.26801269,54.65836,56.15248,56.95695,58.44344
72352,487467478,76X6MGG9+3WM-2-4-3-3,4.82E+14,RES,RES1-2SNB,C,2,4074,no_basement,1.5,1964,394122.137,197061.068,27000,48201_1349127,Bing,P,0,2,0,1,0,0.24,0.03,29.6752055,-95.480194,A/AE,16.05758095,52.68235388,54.66547,56.16041,56.96433,58.45016
72354,487467480,76X6MGG9+5VJ-5-3-4-4,4.82E+14,RES,RES1-1SWB,W,1,3056,basement,2,1964,441773.208,220886.604,27000,48201_1349129,Bing,P,0,3,1,2,1,0.24,0.03,29.67546784,-95.48036354,A/AE,15.94838142,52.32408771,54.66987,56.16531,56.9689,58.45432
72355,487467481,76X6MGG9+5WX-7-4-6-4,4.82E+14,RES,RES1-1SNB,W,1,3611,no_basement,0.5,1964,359327.208,179663.604,27000,48201_1349131,Bing,P,0,3,1,1,1,0.24,0.03,29.67549545,-95.48014179,A/AE,15.89880562,52.16143742,54.66028,56.15462,56.95895,58.44526
72356,487467482,76X6MGF9+HW5-4-2-3-4,4.82E+14,RES,RES1-2SNB,M,2,3205,no_basement,0.5,1964,331300.401,165650.2,27000,48201_1349132,Bing,P,0,2,0,1,0,0.24,0.03,29.6738828,-95.48015484,A/AE,16.63453293,54.57524101,54.65786,56.15192,56.95644,58.44297
72358,487467484,76X6MGF9+PQG-3-5-4-4,4.82E+14,RES,RES1-1SNB,W,1,2442,no_basement,0.5,1964,282114.281,141057.14,27000,48201_1349133,Bing,P,0,3,0,1,0,0.24,0.03,29.67431093,-95.48054944,A/AE,16.6771965,54.71521337,54.67999,56.1766,56.97941,58.46388
72360,487467486,76X6MGF9+QQW-4-5-4-4,4.82E+14,RES,RES1-1SNB,W,1,2501,no_basement,0.5,1964,286424.316,143212.158,27000,48201_1349135,Bing,P,0,3,0,1,0,0.24,0.03,29.67448354,-95.48054787,A/AE,16.53686142,54.25479642,54.68049,56.17715,56.97993,58.46436
72361,487467487,76X6MGF9+VWV-4-4-4-4,4.82E+14,RES,RES1-1SNB,W,1,2083,no_basement,0.5,1964,258324.342,129162.171,27000,48201_1349136,Bing,P,0,3,1,2,1,0.24,0.03,29.67473936,-95.48019009,A/AE,16.31439209,53.52491014,54.66035,56.1547,56.95902,58.44532
72362,487467488,76X6MGF9+VQH-3-4-4-4,4.82E+14,RES,RES1-1SNB,W,1,2779,no_basement,0.5,1964,305141.544,152570.772,27000,48201_1349137,Bing,P,0,3,0,1,0,0.24,0.03,29.67468425,-95.48053035,A/AE,16.44096565,53.94017775,54.68064,56.17733,56.98009,58.4645
72363,487467489,76X6MGF9+XWG-4-3-3-2,4.82E+14,RES,RES1-1SNB,W,1,2335,no_basement,0.5,1964,275141.724,137570.862,27000,48201_1349138,Bing,P,0,2,0,1,0,0.24,0.03,29.67493514,-95.48015847,A/AE,16.08445549,52.77052495,54.66085,56.15525,56.95954,58.44579
72364,487467490,76X6MGG9+3Q4-4-4-5-4,4.82E+14,RES,RES1-1SNB,W,1,2270,no_basement,0.5,1964,271102.082,135551.041,27000,48201_1349139,Bing,P,0,3,0,1,0,0.24,0.03,29.67513433,-95.48055865,A/AE,16.28790283,53.43800313,54.67999,56.17659,56.9794,58.46388
72365,487467491,76X6MGF9+XQ9-2-2-2-3,4.82E+14,RES,RES1-2SNB,W,2,3184,no_basement,1.5,1964,329922.717,164961.358,27000,48201_1349140,Bing,P,0,3,1,2,1,0.24,0.03,29.67490725,-95.48052863,A/AE,16.39570618,53.79168865,54.68025,56.17689,56.97968,58.46413
72366,487467492,76X6MGG9+4PW-5-3-6-3,4.82E+14,RES,RES1-1SNB,M,1,2886,no_basement,0.5,1964,312582.735,156291.367,27000,48201_1349141,Bing,P,0,3,1,2,1,0.24,0.03,29.67535786,-95.48066462,A/AE,16.11654663,52.87581085,54.68494,56.18211,56.98454,58.46856
73591,487468752,76X6MGF6+V7J-5-5-4-4,4.82E+14,RES,RES1-1SNB,W,1,2261,no_basement,0.5,1964,270526.409,135263.204,27000,48201_1350147,Bing,P,0,2,1,2,1,0.24,0.03,29.67471362,-95.48934423,A/AE,16.81995964,55.18359639,55.30864,57.00604,57.76674,59.2665
73593,487468754,76X6MGG5+8PQ-5-5-4-4,4.82E+14,RES,RES1-1SNB,W,1,2626,no_basement,0.5,1964,295165.136,147582.568,27000,48201_1350149,Bing,P,0,2,0,1,0,0.24,0.03,29.67584351,-95.49063017,A/AE,16.75172806,54.95973948,55.38198,57.07303,57.82452,59.30191
73596,487468757,76X6MGG6+225-3-4-4-4,4.82E+14,RES,RES1-1SNB,W,1,2578,no_basement,0.5,1964,291871.43,145935.715,27000,48201_1350154,Bing,P,0,2,0,1,0,0.24,0.03,29.67500537,-95.48990479,A/AE,16.91508102,55.49567443,55.33548,57.03335,57.79057,59.28012
73600,487468761,76X6MGG5+4RF-4-3-4-4,4.82E+14,RES,RES1-1SNB,W,1,2049,no_basement,0.5,1964,255816.791,127908.395,27000,48201_1350158,Bing,P,0,2,0,1,0,0.24,0.03,29.675308,-95.490459,A/AE,16.93574715,55.56347667,55.36251,57.06032,57.81406,59.29371
73606,487468767,76X6MGG6+284-6-4-7-4,4.82E+14,RES,RES1-1SNB,W,1,2416,no_basement,0.5,1964,280177.412,140088.706,27000,48201_1350165,Bing,P,0,2,1,1,1,0.24,0.03,29.67501808,-95.48918196,A/AE,16.84202576,55.25599178,55.30306,57.00036,57.76178,59.26367
73608,487468769,76X6MGG6+376-3-3-4-3,4.82E+14,RES,RES1-2SNB,W,2,2378,no_basement,0.5,1964,279396.375,139698.187,27000,48201_1350169,Bing,P,0,2,1,1,1,0.24,0.03,29.67515351,-95.48936379,A/AE,16.60273933,54.47093132,55.312,57.00946,57.76972,59.2682
73614,487468775,76X6MGG6+445-5-5-5-5,4.82E+14,RES,RES1-1SNB,W,1,3062,no_basement,0.5,1964,324526.811,162263.405,27000,48201_1350177,Bing,P,0,2,1,1,1,0.24,0.03,29.67525598,-95.48962643,A/AE,16.67391205,54.7044376,55.32106,57.01867,57.77776,59.2728
73616,487468777,76X6MGG5+6WR-4-5-5-4,4.82E+14,RES,RES1-1SNB,W,1,3094,no_basement,0.5,1964,326610.542,163305.271,27000,48201_1350179,Bing,P,0,2,0,1,0,0.24,0.03,29.67560212,-95.49022096,A/AE,16.86501122,55.3314034,55.34685,57.04492,57.80066,59.28589
73618,487468779,76X6MGG6+43V-5-5-4-6,4.82E+14,RES,RES1-1SNB,W,1,2487,no_basement,0.5,1964,285412.295,142706.147,27000,48201_1350181,Bing,P,0,2,0,1,0,0.24,0.03,29.67537014,-95.4898218,A/AE,16.84999275,55.28213022,55.32975,57.02753,57.78548,59.27721
73628,487468789,76X6MGF6+W5Q-6-4-6-4,4.82E+14,RES,RES1-1SNB,W,1,2692,no_basement,0.5,1964,299566.201,149783.1,27000,48201_1350185,Bing,P,0,2,0,1,0,0.24,0.03,29.67483707,-95.48950943,A/AE,16.79342461,55.09653919,55.31786,57.01542,57.77492,59.27118
88202,487483406,76X6MGJ4+G68-1-3-2-3,4.82E+14,RES,RES1-2SNB,W,2,1941,no_basement,0.5,1971,169610.783,84805.3917,27000,48201_1359342,Bing,P,0,2,0,1,0,0.24,0.03,29.68127746,-95.49441875,A/AE,17.1353817,56.21844569,56.37829,58.45681,59.24265,60.69744
88206,487483414,76X6MGJ4+5F9-3-1-4-2,4.82E+14,RES,RES1-1SNB,W,1,1851,no_basement,0.5,1971,222801.086,111400.543,27000,48201_1359347,Bing,P,0,2,1,1,1,0.24,0.03,29.68040326,-95.49377906,A/AE,16.97249985,55.6840564,56.3926,58.48765,59.27438,60.73216
88208,487483419,76X6MGJ4+F3M-2-3-3-3,4.82E+14,RES,RES1-1SWB,W,1,2021,basement,2,1971,190040.66,95020.3303,27000,48201_1359350,Bing,P,0,2,1,1,1,0.24,0.03,29.6812035,-95.494835,A/AE,16.91006851,55.47922918,56.36621,58.43079,59.21589,60.66814
88212,487483427,76X6MGJ4+58X-3-3-3-4,4.82E+14,RES,RES1-1SNB,W,1,1976,no_basement,0.5,1971,167583.232,83791.616,27000,48201_1359355,Bing,P,0,2,1,1,1,0.24,0.03,29.68049711,-95.49413554,A/AE,16.96776581,55.66852477,56.38532,58.47196,59.25824,60.7145
88213,487483429,76X6MGJ4+3FP-3-2-3-2,4.82E+14,RES,RES1-1SNB,W,1,1949,no_basement,0.5,1971,165889.177,82944.5889,27000,48201_1359356,Bing,P,0,2,0,1,0,0.24,0.03,29.68021525,-95.49378857,A/AE,16.84332657,55.26025954,56.39249,58.4874,59.27412,60.73188
88239,487483437,76X6MGJ4+2FG-2-3-4-3,4.82E+14,RES,RES1-1SNB,W,1,1991,no_basement,0.5,1971,168517.24,84258.6202,27000,48201_1359360,Bing,P,0,2,0,1,0,0.24,0.03,29.6800541,-95.4937891,A/AE,16.72620964,54.87601764,56.39252,58.48747,59.27419,60.73196
88240,487483439,76X6MGJ4+G45-3-3-2-3,4.82E+14,RES,RES1-1SNB,W,1,2231,no_basement,0.5,1971,180823.495,90411.7479,27000,48201_1359361,Bing,P,0,1,0,0,0,0.24,0.03,29.6812698,-95.49462938,A/AE,17.13531113,56.21821416,56.37096,58.44101,59.22641,60.67966
88245,487483450,76X6MGJ4+488-3-3-3-3,4.82E+14,RES,RES1-1SNB,M,1,2281,no_basement,0.5,1971,183154.318,91577.1591,27000,48201_1359366,Bing,P,0,2,1,1,1,0.24,0.03,29.68027955,-95.49418277,A/AE,16.84860992,55.27759338,56.383,58.46696,59.25309,60.70886
88250,487483460,76X6MGJ4+GFQ-3-2-3-3,4.82E+14,RES,RES1-1SWB,W,1,2167,basement,2,1971,231023.521,115511.76,27000,48201_1359371,Bing,P,0,1,0,1,0,0.24,0.03,29.68134025,-95.49377157,A/AE,17.13854027,56.22880845,56.39365,58.4899,59.27668,60.73469
88251,487483627,76X6MGJ3+FQX-3-2-3-2,4.82E+14,RES,RES1-1SNB,W,1,1880,no_basement,0.5,1971,161484.931,80742.4656,27000,48201_1359372,Bing,P,0,1,0,1,0,0.24,0.03,29.68124175,-95.49551458,A/AE,17.10297966,56.11213979,56.35198,58.40012,59.18435,60.63361
88252,487483630,76X6MGJ4+88W-3-3-3-2,4.82E+14,RES,RES1-1SNB,W,1,1871,no_basement,0.5,1971,160902.516,80451.258,27000,48201_1359373,Bing,P,0,2,1,1,1,0.24,0.03,29.68085978,-95.49416805,A/AE,17.12929344,56.1984711,56.38289,58.46672,59.25285,60.70859
88254,487483634,76X6MGJ4+F85-6-4-6-3,4.82E+14,RES,RES1-1SNB,W,1,2513,no_basement,0.5,1971,194589.242,97294.621,27000,48201_1359375,Bing,P,0,2,0,1,0,0.24,0.03,29.68112934,-95.49412709,A/AE,17.1192627,56.16556182,56.38576,58.4729,59.25921,60.71556
88334,487483647,76X6MGJ4+787-3-2-3-2,4.82E+14,RES,RES1-1SNB,W,1,2017,no_basement,0.5,1971,169994.712,84997.3562,27000,48201_1359381,Bing,P,0,2,0,1,0,0.24,0.03,29.68066265,-95.49419832,A/AE,16.9354744,55.56258182,56.38292,58.46678,59.25291,60.70866
88336,487483651,76X6MGJ3+FVX-3-3-4-3,4.82E+14,RES,RES1-1SNB,W,1,1847,no_basement,0.5,1971,159340.442,79670.2212,27000,48201_1359383,Bing,P,0,2,0,1,0,0.24,0.03,29.68122742,-95.49526776,A/AE,17.16037941,56.30045918,56.35673,58.41034,59.19486,60.64512
88339,487483657,76X6MGJ4+28P-3-4-3-2,4.82E+14,RES,RES1-1SNB,W,1,2143,no_basement,0.5,1971,176537.922,88268.9613,27000,48201_1359386,Bing,P,0,2,0,1,0,0.24,0.03,29.68008653,-95.49415975,A/AE,16.91934967,55.50967917,56.3854,58.47214,59.25842,60.7147
89125,487484338,76X6MGH4+W36-2-2-2-2,4.82E+14,RES,RES1-2SNB,W,2,1960,no_basement,0.5,1971,170427.801,85213.9008,27000,48201_1360376,Bing,P,0,9,2,4,2,0.24,0.03,29.6797885,-95.4948595,A/AE,16.84975052,55.28133549,56.36886,58.43649,59.22176,60.67456
89127,487484340,76X6MGH4+RCR-4-3-3-4,4.82E+14,RES,RES1-1SWB,W,1,1946,basement,2,1971,214568.264,107284.132,27000,48201_1360379,Bing,P,0,8,1,3,1,0.24,0.03,29.6796155,-95.4939915,A/AE,16.7723732,55.02747289,56.38786,58.47742,59.26385,60.72064
89128,487484341,76X6MGJ3+244-3-3-2-3,4.82E+14,RES,RES1-1SNB,W,1,2000,no_basement,0.5,1971,233988,116994,27000,48201_1360380,Bing,P,0,9,1,3,1,0.24,0.03,29.68002445,-95.49718324,A/AE,17.12753677,56.19270775,56.48431,58.51423,59.27503,60.66393
89129,487484342,76X6MGH4+V6Q-3-3-3-3,4.82E+14,RES,RES1-1SNB,W,1,1813,no_basement,0.5,1971,157105.177,78552.5888,27000,48201_1360382,Bing,P,0,9,2,4,2,0.24,0.03,29.67971906,-95.49440122,A/AE,16.85723686,55.30589699,56.37835,58.45694,59.24279,60.69759
89131,487484344,76X6MGH3+XC5-1-1-2-1,4.82E+14,RES,RES1-1SNB,M,1,1782,no_basement,0.5,1971,155044.328,77522.1642,27000,48201_1360384,Bing,P,0,9,2,3,2,0.24,0.03,29.67987806,-95.49639373,A/AE,17.14593506,56.25306958,56.32864,58.34982,59.13261,60.57698
89133,487484346,76X6MGH3+X2W-3-3-3-3,4.82E+14,RES,RES1-1SNB,W,1,2036,no_basement,0.5,1971,236678.378,118339.189,27000,48201_1360386,Bing,P,0,8,1,3,1,0.24,0.03,29.67999595,-95.49742172,A/AE,17.17156601,56.33716063,56.53378,58.56786,59.32192,60.69389
89157,487484347,76X6MGH4+RFQ-3-3-4-3,4.82E+14,RES,RES1-1SNB,W,1,1885,no_basement,1.5,1971,161807.702,80903.8512,27000,48201_1360387,Bing,P,0,9,2,3,2,0.24,0.03,29.67958964,-95.4937621,A/AE,16.79117966,55.08917387,56.39534,58.49355,59.28045,60.73881
89158,487484348,76X6MGH4+V4Q-4-4-4-3,4.82E+14,RES,RES1-1SNB,W,1,1976,no_basement,0.5,1971,167583.232,83791.616,27000,48201_1360388,Bing,P,0,9,2,4,2,0.24,0.03,29.67970378,-95.49464178,A/AE,16.96622658,55.66347481,56.37363,58.44675,59.23232,60.68612
89160,487484350,76X6MGH3+WRV-3-3-2-3,4.82E+14,RES,RES1-1SNB,W,1,2035,no_basement,0.5,1971,170958.803,85479.4017,27000,48201_1360391,Bing,P,0,9,2,4,2,0.24,0.03,29.6798723,-95.49545812,A/AE,16.78723335,55.07622667,56.35461,58.40579,59.19018,60.64
89161,487484351,76X6MGH3+XHV-2-3-3-2,4.82E+14,RES,RES1-1SNB,W,1,1785,no_basement,0.5,1971,155244.716,77622.3582,27000,48201_1360392,Bing,P,0,8,1,3,1,0.24,0.03,29.679977,-95.4960665,A/AE,16.98724937,55.73244724,56.3392,58.37257,59.15601,60.60259
89164,487484354,76X6MGH3+XJ8-4-4-5-3,4.82E+14,RES,RES1-1SNB,M,1,1977,no_basement,0.5,1971,167645.657,83822.8289,27000,48201_1360395,Bing,P,0,8,1,3,1,0.24,0.03,29.67991655,-95.49591133,A/AE,16.95895004,55.63960166,56.34179,58.37814,59.16175,60.60887
89166,487484356,76X6MGJ3+286-3-3-2-3,4.82E+14,RES,RES1-1SNB,M,1,2018,no_basement,0.5,1971,170048.529,85024.2648,27000,48201_1360397,Bing,P,0,8,1,3,1,0.24,0.03,29.68004231,-95.49674537,A/AE,17.18348694,56.37627129,56.36021,58.37973,59.15743,60.58878
89168,487484358,76X6MGJ3+267-2-2-2-3,4.82E+14,RES,RES1-1SNB,W,1,1838,no_basement,0.5,1971,158751.302,79375.6511,27000,48201_1360399,Bing,P,0,9,1,3,1,0.24,0.03,29.680045,-95.496966,A/AE,17.11974907,56.16715754,56.43444,58.46017,59.22778,60.63373
89169,487484359,76X6MGJ3+295-2-3-4-4,4.82E+14,RES,RES1-1SNB,W,1,1839,no_basement,0.5,1971,158816.852,79408.4264,27000,48201_1360400,Bing,P,0,9,2,4,2,0.24,0.03,29.68000048,-95.49652467,A/AE,17.00852966,55.80226446,56.32605,58.34424,59.12688,60.5707
